source	pathway_id	pathway_name	bg_eligible_genes
GO_BP	GO:0043312	neutrophil degranulation	3
GO_BP	GO:0043313	regulation of neutrophil degranulation	1
GO_BP	GO:0043314	negative regulation of neutrophil degranulation	1
GO_BP	GO:0043315	positive regulation of neutrophil degranulation	1
GO_BP	GO:0043316	cytotoxic T cell degranulation	3
GO_BP	GO:0043318	negative regulation of cytotoxic T cell degranulation	1
GO_BP	GO:0043320	natural killer cell degranulation	1
GO_BP	GO:0043323	positive regulation of natural killer cell degranulation	2
GO_BP	GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	4
GO_BP	GO:0043330	response to exogenous dsRNA	6
GO_BP	GO:0043331	response to dsRNA	1
GO_BP	GO:0043335	protein unfolding	6
GO_BP	GO:0043353	enucleate erythrocyte differentiation	2
GO_BP	GO:0043367	CD4-positive, alpha-beta T cell differentiation	1
GO_BP	GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	1
GO_BP	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	1
GO_BP	GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	2
GO_BP	GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	3
GO_BP	GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	1
GO_BP	GO:0043375	CD8-positive, alpha-beta T cell lineage commitment	1
GO_BP	GO:0043377	negative regulation of CD8-positive, alpha-beta T cell differentiation	3
GO_BP	GO:0043378	positive regulation of CD8-positive, alpha-beta T cell differentiation	3
GO_BP	GO:0043388	positive regulation of DNA binding	8
GO_BP	GO:0043392	negative regulation of DNA binding	7
GO_BP	GO:0043393	regulation of protein binding	1
GO_BP	GO:0043397	regulation of corticotropin-releasing hormone secretion	1
GO_BP	GO:0043401	steroid hormone receptor signaling pathway	4
GO_BP	GO:0043403	skeletal muscle tissue regeneration	5
GO_BP	GO:0043405	regulation of MAP kinase activity	6
GO_BP	GO:0043406	positive regulation of MAP kinase activity	19
GO_BP	GO:0043407	negative regulation of MAP kinase activity	9
GO_BP	GO:0043408	regulation of MAPK cascade	32
GO_BP	GO:0043409	negative regulation of MAPK cascade	30
GO_BP	GO:0043410	positive regulation of MAPK cascade	116
GO_BP	GO:0043415	positive regulation of skeletal muscle tissue regeneration	3
GO_BP	GO:0043416	regulation of skeletal muscle tissue regeneration	1
GO_BP	GO:0043417	negative regulation of skeletal muscle tissue regeneration	1
GO_BP	GO:0043418	L-homocysteine catabolic process	3
GO_BP	GO:0043434	response to peptide hormone	12
GO_BP	GO:0043456	regulation of pentose-phosphate shunt	1
GO_BP	GO:0043457	regulation of cellular respiration	4
GO_BP	GO:0043462	regulation of ATP-dependent activity	1
GO_BP	GO:0043467	regulation of generation of precursor metabolites and energy	3
GO_BP	GO:0043470	regulation of carbohydrate catabolic process	1
GO_BP	GO:0043473	pigmentation	8
GO_BP	GO:0043474	pigment metabolic process involved in pigmentation	1
GO_BP	GO:0043482	cellular pigment accumulation	2
GO_BP	GO:0043484	regulation of RNA splicing	36
GO_BP	GO:0043488	regulation of mRNA stability	27
GO_BP	GO:0043489	RNA stabilization	4
GO_BP	GO:0043490	malate-aspartate shuttle	8
GO_BP	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	40
GO_BP	GO:0043504	mitochondrial DNA repair	5
GO_BP	GO:0043507	positive regulation of JUN kinase activity	5
GO_BP	GO:0043508	negative regulation of JUN kinase activity	5
GO_BP	GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	4
GO_BP	GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	11
GO_BP	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	11
GO_BP	GO:0043523	regulation of neuron apoptotic process	16
GO_BP	GO:0043524	negative regulation of neuron apoptotic process	58
GO_BP	GO:0043525	positive regulation of neuron apoptotic process	31
GO_BP	GO:0043534	blood vessel endothelial cell migration	5
GO_BP	GO:0043535	regulation of blood vessel endothelial cell migration	5
GO_BP	GO:0043536	positive regulation of blood vessel endothelial cell migration	31
GO_BP	GO:0043537	negative regulation of blood vessel endothelial cell migration	13
GO_BP	GO:0043542	endothelial cell migration	23
GO_BP	GO:0043545	molybdopterin cofactor metabolic process	1
GO_BP	GO:0043547	positive regulation of GTPase activity	51
GO_BP	GO:0043549	regulation of kinase activity	5
GO_BP	GO:0043550	regulation of lipid kinase activity	3
GO_BP	GO:0043555	regulation of translation in response to stress	1
GO_BP	GO:0043558	regulation of translational initiation in response to stress	1
GO_BP	GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	6
GO_BP	GO:0043568	positive regulation of insulin-like growth factor receptor signaling pathway	3
GO_BP	GO:0043569	negative regulation of insulin-like growth factor receptor signaling pathway	5
GO_BP	GO:0043570	maintenance of DNA repeat elements	4
GO_BP	GO:0043576	regulation of respiratory gaseous exchange	1
GO_BP	GO:0043583	ear development	3
GO_BP	GO:0043584	nose development	3
GO_BP	GO:0043585	nose morphogenesis	2
GO_BP	GO:0043586	tongue development	1
GO_BP	GO:0043587	tongue morphogenesis	3
GO_BP	GO:0043588	skin development	15
GO_BP	GO:0043589	skin morphogenesis	7
GO_BP	GO:0043616	keratinocyte proliferation	3
GO_BP	GO:0043622	cortical microtubule organization	6
GO_BP	GO:0043627	response to estrogen	15
GO_BP	GO:0043634	polyadenylation-dependent ncRNA catabolic process	2
GO_BP	GO:0043647	inositol phosphate metabolic process	19
GO_BP	GO:0043648	dicarboxylic acid metabolic process	1
GO_BP	GO:0043649	dicarboxylic acid catabolic process	2
GO_BP	GO:0043651	linoleic acid metabolic process	12
GO_BP	GO:0043652	engulfment of apoptotic cell	6
GO_BP	GO:0043653	mitochondrial fragmentation involved in apoptotic process	9
GO_BP	GO:0043654	recognition of apoptotic cell	1
GO_BP	GO:0043687	post-translational protein modification	28
GO_BP	GO:0043691	reverse cholesterol transport	8
GO_BP	GO:0043697	cell dedifferentiation	3
GO_BP	GO:0043921	host-mediated perturbation of viral transcription	1
GO_BP	GO:0043922	host-mediated suppression of viral transcription	8
GO_BP	GO:0043923	host-mediated activation of viral transcription	13
GO_BP	GO:0043931	ossification involved in bone maturation	5
GO_BP	GO:0043932	ossification involved in bone remodeling	1
GO_BP	GO:0044027	negative regulation of gene expression via chromosomal CpG island methylation	10
GO_BP	GO:0044029	positive regulation of gene expression via chromosomal CpG island demethylation	6
GO_BP	GO:0044065	regulation of respiratory system process	2
GO_BP	GO:0044070	regulation of monoatomic anion transport	3
GO_BP	GO:0044088	regulation of vacuole organization	1
GO_BP	GO:0044090	positive regulation of vacuole organization	2
GO_BP	GO:0044091	membrane biogenesis	2
GO_BP	GO:0044111	formation of structure involved in a symbiotic process	1
GO_BP	GO:0044205	'de novo' UMP biosynthetic process	1
GO_BP	GO:0044206	UMP salvage	2
GO_BP	GO:0044208	'de novo' AMP biosynthetic process	6
GO_BP	GO:0044209	AMP salvage	1
GO_BP	GO:0044211	CTP salvage	2
GO_BP	GO:0044281	small molecule metabolic process	1
GO_BP	GO:0044313	protein K6-linked deubiquitination	3
GO_BP	GO:0044314	protein K27-linked ubiquitination	10
GO_BP	GO:0044319	wound healing, spreading of cells	11
GO_BP	GO:0044320	cellular response to leptin stimulus	3
GO_BP	GO:0044321	response to leptin	6
GO_BP	GO:0044331	cell-cell adhesion mediated by cadherin	30
GO_BP	GO:0044341	sodium-dependent phosphate transport	2
GO_BP	GO:0044342	type B pancreatic cell proliferation	4
GO_BP	GO:0044344	cellular response to fibroblast growth factor stimulus	14
GO_BP	GO:0044346	fibroblast apoptotic process	1
GO_BP	GO:0044351	macropinocytosis	6
GO_BP	GO:0044357	regulation of rRNA stability	1
GO_BP	GO:0044375	regulation of peroxisome size	3
GO_BP	GO:0044381	glucose import in response to insulin stimulus	3
GO_BP	GO:0044387	negative regulation of protein kinase activity by regulation of protein phosphorylation	4
GO_BP	GO:0044396	actin cortical patch organization	1
GO_BP	GO:0044403	biological process involved in symbiotic interaction	1
GO_BP	GO:0044406	adhesion of symbiont to host	3
GO_BP	GO:0044458	motile cilium assembly	12
GO_BP	GO:0044524	protein sulfhydration	1
GO_BP	GO:0044528	regulation of mitochondrial mRNA stability	7
GO_BP	GO:0044539	long-chain fatty acid import into cell	7
GO_BP	GO:0044546	NLRP3 inflammasome complex assembly	2
GO_BP	GO:0044557	relaxation of smooth muscle	1
GO_BP	GO:0044571	[2Fe-2S] cluster assembly	7
GO_BP	GO:0044572	[4Fe-4S] cluster assembly	3
GO_BP	GO:0044580	butyryl-CoA catabolic process	2
GO_BP	GO:0044597	daunorubicin metabolic process	3
GO_BP	GO:0044598	doxorubicin metabolic process	3
GO_BP	GO:0044602	protein deadenylylation	1
GO_BP	GO:0044691	tooth eruption	1
GO_BP	GO:0044721	protein import into peroxisome matrix, substrate release	4
GO_BP	GO:0044725	epigenetic programming in the zygotic pronuclei	5
GO_BP	GO:0044726	epigenetic programing of female pronucleus	1
GO_BP	GO:0044727	epigenetic programing of male pronucleus	2
GO_BP	GO:0044770	cell cycle phase transition	5
GO_BP	GO:0044773	mitotic DNA damage checkpoint signaling	2
GO_BP	GO:0044778	meiotic DNA integrity checkpoint signaling	1
GO_BP	GO:0044779	meiotic spindle checkpoint signaling	1
GO_BP	GO:0044782	cilium organization	14
GO_BP	GO:0044788	host-mediated perturbation of viral process	8
GO_BP	GO:0044790	suppression of viral release by host	12
GO_BP	GO:0044794	host-mediated activation of viral process	10
GO_BP	GO:0044795	trans-Golgi network to recycling endosome transport	1
GO_BP	GO:0044804	nucleophagy	4
GO_BP	GO:0044818	mitotic G2/M transition checkpoint	9
GO_BP	GO:0044819	mitotic G1/S transition checkpoint signaling	1
GO_BP	GO:0044827	host-mediated perturbation of viral genome replication	1
GO_BP	GO:0044828	host-mediated suppression of viral genome replication	8
GO_BP	GO:0044829	host-mediated activation of viral genome replication	8
GO_BP	GO:0044830	host-mediated perturbation of viral RNA genome replication	6
GO_BP	GO:0044839	cell cycle G2/M phase transition	2
GO_BP	GO:0044843	cell cycle G1/S phase transition	4
GO_BP	GO:0044849	estrous cycle	3
GO_BP	GO:0044854	plasma membrane raft assembly	1
GO_BP	GO:0044857	plasma membrane raft organization	4
GO_BP	GO:0044860	protein localization to plasma membrane raft	4
GO_BP	GO:0044861	protein transport into plasma membrane raft	1
GO_BP	GO:0044873	lipoprotein localization to membrane	1
GO_BP	GO:0044878	mitotic cytokinesis checkpoint signaling	2
GO_BP	GO:0045002	double-strand break repair via single-strand annealing	1
GO_BP	GO:0045003	double-strand break repair via synthesis-dependent strand annealing	3
GO_BP	GO:0045004	DNA replication proofreading	3
GO_BP	GO:0045006	DNA deamination	3
GO_BP	GO:0045007	depurination	3
GO_BP	GO:0045008	depyrimidination	7
GO_BP	GO:0045010	actin nucleation	1
GO_BP	GO:0045016	mitochondrial magnesium ion transmembrane transport	2
GO_BP	GO:0045019	negative regulation of nitric oxide biosynthetic process	8
GO_BP	GO:0045022	early endosome to late endosome transport	19
GO_BP	GO:0045023	G0 to G1 transition	1
GO_BP	GO:0045039	protein insertion into mitochondrial inner membrane	9
GO_BP	GO:0045040	protein insertion into mitochondrial outer membrane	5
GO_BP	GO:0045041	protein import into mitochondrial intermembrane space	4
GO_BP	GO:0045046	protein import into peroxisome membrane	4
GO_BP	GO:0045047	protein targeting to ER	11
GO_BP	GO:0045048	protein insertion into ER membrane	7
GO_BP	GO:0045050	protein insertion into ER membrane by stop-transfer membrane-anchor sequence	10
GO_BP	GO:0045053	protein retention in Golgi apparatus	2
GO_BP	GO:0045054	constitutive secretory pathway	5
GO_BP	GO:0045055	regulated exocytosis	16
GO_BP	GO:0045056	transcytosis	6
GO_BP	GO:0045059	positive thymic T cell selection	2
GO_BP	GO:0045060	negative thymic T cell selection	2
GO_BP	GO:0045061	thymic T cell selection	1
GO_BP	GO:0045063	T-helper 1 cell differentiation	3
GO_BP	GO:0045064	T-helper 2 cell differentiation	3
GO_BP	GO:0045066	regulatory T cell differentiation	5
GO_BP	GO:0045069	regulation of viral genome replication	1
GO_BP	GO:0045070	positive regulation of viral genome replication	18
GO_BP	GO:0045071	negative regulation of viral genome replication	16
GO_BP	GO:0045087	innate immune response	83
GO_BP	GO:0045088	regulation of innate immune response	14
GO_BP	GO:0045089	positive regulation of innate immune response	18
GO_BP	GO:0045104	intermediate filament cytoskeleton organization	10
GO_BP	GO:0045109	intermediate filament organization	20
GO_BP	GO:0045110	intermediate filament bundle assembly	3
GO_BP	GO:0045112	integrin biosynthetic process	1
GO_BP	GO:0045116	protein neddylation	9
GO_BP	GO:0045123	cellular extravasation	1
GO_BP	GO:0045124	regulation of bone resorption	6
GO_BP	GO:0045132	meiotic chromosome segregation	2
GO_BP	GO:0045137	development of primary sexual characteristics	1
GO_BP	GO:0045161	neuronal ion channel clustering	1
GO_BP	GO:0045162	clustering of voltage-gated sodium channels	5
GO_BP	GO:0045163	clustering of voltage-gated potassium channels	2
GO_BP	GO:0045165	cell fate commitment	21
GO_BP	GO:0045176	apical protein localization	9
GO_BP	GO:0045184	establishment of protein localization	24
GO_BP	GO:0045186	zonula adherens assembly	1
GO_BP	GO:0045187	regulation of circadian sleep/wake cycle, sleep	5
GO_BP	GO:0045188	regulation of circadian sleep/wake cycle, non-REM sleep	1
GO_BP	GO:0045190	isotype switching	8
GO_BP	GO:0045191	regulation of isotype switching	1
GO_BP	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	13
GO_BP	GO:0045198	establishment of epithelial cell apical/basal polarity	9
GO_BP	GO:0045199	maintenance of epithelial cell apical/basal polarity	4
GO_BP	GO:0045200	establishment of neuroblast polarity	3
GO_BP	GO:0045214	sarcomere organization	15
GO_BP	GO:0045216	cell-cell junction organization	9
GO_BP	GO:0045217	cell-cell junction maintenance	4
GO_BP	GO:0045218	zonula adherens maintenance	3
GO_BP	GO:0045234	protein palmitoleylation	1
GO_BP	GO:0045292	mRNA cis splicing, via spliceosome	15
GO_BP	GO:0045321	leukocyte activation	3
GO_BP	GO:0045324	late endosome to vacuole transport	8
GO_BP	GO:0045329	carnitine biosynthetic process	3
GO_BP	GO:0045332	phospholipid translocation	21
GO_BP	GO:0045333	cellular respiration	7
GO_BP	GO:0045337	trans, trans-farnesyl diphosphate biosynthetic process	1
GO_BP	GO:0045339	farnesyl diphosphate catabolic process	1
GO_BP	GO:0045342	MHC class II biosynthetic process	1
GO_BP	GO:0045344	negative regulation of MHC class I biosynthetic process	1
GO_BP	GO:0045345	positive regulation of MHC class I biosynthetic process	3
GO_BP	GO:0045347	negative regulation of MHC class II biosynthetic process	1
GO_BP	GO:0045348	positive regulation of MHC class II biosynthetic process	6
GO_BP	GO:0045428	regulation of nitric oxide biosynthetic process	5
GO_BP	GO:0045429	positive regulation of nitric oxide biosynthetic process	21
GO_BP	GO:0045444	fat cell differentiation	38
GO_BP	GO:0045445	myoblast differentiation	9
GO_BP	GO:0045446	endothelial cell differentiation	4
GO_BP	GO:0045453	bone resorption	3
GO_BP	GO:0045454	cell redox homeostasis	33
GO_BP	GO:0045471	response to ethanol	9
GO_BP	GO:0045475	locomotor rhythm	7
GO_BP	GO:0045494	photoreceptor cell maintenance	28
GO_BP	GO:0045540	regulation of cholesterol biosynthetic process	8
GO_BP	GO:0045541	negative regulation of cholesterol biosynthetic process	5
GO_BP	GO:0045542	positive regulation of cholesterol biosynthetic process	11
GO_BP	GO:0045576	mast cell activation	1
GO_BP	GO:0045577	regulation of B cell differentiation	3
GO_BP	GO:0045578	negative regulation of B cell differentiation	4
GO_BP	GO:0045579	positive regulation of B cell differentiation	7
GO_BP	GO:0045580	regulation of T cell differentiation	4
GO_BP	GO:0045582	positive regulation of T cell differentiation	5
GO_BP	GO:0045585	positive regulation of cytotoxic T cell differentiation	1
GO_BP	GO:0045586	regulation of gamma-delta T cell differentiation	1
GO_BP	GO:0045588	positive regulation of gamma-delta T cell differentiation	3
GO_BP	GO:0045589	regulation of regulatory T cell differentiation	2
GO_BP	GO:0045590	negative regulation of regulatory T cell differentiation	3
GO_BP	GO:0045591	positive regulation of regulatory T cell differentiation	8
GO_BP	GO:0045595	regulation of cell differentiation	15
GO_BP	GO:0045596	negative regulation of cell differentiation	12
GO_BP	GO:0045597	positive regulation of cell differentiation	17
GO_BP	GO:0045598	regulation of fat cell differentiation	3
GO_BP	GO:0045599	negative regulation of fat cell differentiation	23
GO_BP	GO:0045600	positive regulation of fat cell differentiation	31
GO_BP	GO:0045601	regulation of endothelial cell differentiation	1
GO_BP	GO:0045602	negative regulation of endothelial cell differentiation	2
GO_BP	GO:0045603	positive regulation of endothelial cell differentiation	4
GO_BP	GO:0045604	regulation of epidermal cell differentiation	3
GO_BP	GO:0045606	positive regulation of epidermal cell differentiation	4
GO_BP	GO:0045616	regulation of keratinocyte differentiation	6
GO_BP	GO:0045617	negative regulation of keratinocyte differentiation	3
GO_BP	GO:0045618	positive regulation of keratinocyte differentiation	13
GO_BP	GO:0045621	positive regulation of lymphocyte differentiation	3
GO_BP	GO:0045623	negative regulation of T-helper cell differentiation	1
GO_BP	GO:0045626	negative regulation of T-helper 1 cell differentiation	1
GO_BP	GO:0045627	positive regulation of T-helper 1 cell differentiation	2
GO_BP	GO:0045629	negative regulation of T-helper 2 cell differentiation	2
GO_BP	GO:0045630	positive regulation of T-helper 2 cell differentiation	4
GO_BP	GO:0045636	positive regulation of melanocyte differentiation	1
GO_BP	GO:0045637	regulation of myeloid cell differentiation	1
GO_BP	GO:0045638	negative regulation of myeloid cell differentiation	10
GO_BP	GO:0045639	positive regulation of myeloid cell differentiation	1
GO_BP	GO:0045646	regulation of erythrocyte differentiation	5
