node_index,gene_id,gene_symbol,baseMean_primary,lfc_shrunk_primary,pvalue_primary,padj_primary,analysis_eligible_primary
563,ENSG00000047056,WDR37,3589.97605315916,-0.268360639485297,5.09885588036524e-05,0.0005525946450811,True
564,ENSG00000047188,YTHDC2,896.08657394627,-0.055785840675364,0.511838956739635,0.664265664938024,True
565,ENSG00000047230,CTPS2,1367.59920389434,-0.0309599456591326,0.707873796425564,0.814689672185607,True
566,ENSG00000047249,ATP6V1H,6602.61970451318,-0.143544038458694,0.0075477936775958,0.0305637544373329,True
567,ENSG00000047315,POLR2B,2477.10868907097,-0.0555130437157179,0.30464541651823,0.469952827615574,True
568,ENSG00000047346,ATOSA,1050.49913691304,0.429181320633915,0.0002073113228202,0.0017581621760688,True
569,ENSG00000047365,ARAP2,2307.47075401713,-0.546926971286736,4.09229540587443e-05,0.000462433057679,True
570,ENSG00000047410,TPR,3554.96252129073,-0.023050818137046,0.656302067800745,0.776437266252551,True
571,ENSG00000047457,CP,1233.38853029488,0.543673224159373,0.0134104781987547,0.0477971678816076,True
572,ENSG00000047578,KATNIP,569.290776487232,0.101615668571254,0.193402570743689,0.343109931077102,True
573,ENSG00000047579,DTNBP1,1538.77741577368,-0.243276454847214,0.0338982960665155,0.0967412910434684,True
574,ENSG00000047597,XK,725.903746223408,0.264516691948856,0.004187882747805,0.0194215735077615,True
575,ENSG00000047617,ANO2,77.0863814516462,2.15549562924642,0.000260408069049,0.0021364333231768,True
576,ENSG00000047621,C12orf4,956.360088352911,-0.0855660946009486,0.349160979665079,0.515768595127559,True
577,ENSG00000047648,ARHGAP6,533.425035362681,1.67683670458851,8.5542373888306e-08,2.23672855799007e-06,True
578,ENSG00000047662,FAM184B,121.571377811229,0.671389750989682,0.0026014277851836,0.0133543498996956,True
579,ENSG00000047932,GOPC,1897.00177150724,-0.0520456338404125,0.530316470343329,0.680105052259411,True
580,ENSG00000047936,ROS1,NA,NA,NA,NA,False
581,ENSG00000048028,USP28,415.501946108012,-0.0903899385428346,0.468133845716848,0.626801272322778,True
582,ENSG00000048052,HDAC9,1810.10067240966,-0.291715492596389,0.0660919561225776,0.158542539033694,True
583,ENSG00000048140,TSPAN17,929.613399334155,-0.436291563589427,1.73013019365154e-05,0.0002280906440833,True
584,ENSG00000048162,NOP16,641.875360295403,0.0776162686512824,0.452801682457566,0.613871592138494,True
585,ENSG00000048342,CC2D2A,652.746812603109,0.143129963959206,0.172307036448742,0.316735690940635,True
586,ENSG00000048392,RRM2B,1615.50897209568,0.0921710475984817,0.288262398767102,0.451222826616052,True
587,ENSG00000048405,ZNF800,342.105602799068,-0.135851015786955,0.111228373848642,0.232533121325527,True
588,ENSG00000048462,TNFRSF17,NA,NA,NA,NA,False
589,ENSG00000048471,SNX29,325.25793502387,-0.324612209262207,0.0015410112712325,0.0088782861925294,True
590,ENSG00000048540,LMO3,1856.45015099241,1.46805237441128,6.55166805772807e-06,0.0001004882062951,True
591,ENSG00000048544,MRPS10,816.710823088934,-0.151274896417428,0.0757728136354314,0.175215053703405,True
592,ENSG00000048545,GUCA1A,NA,NA,NA,NA,False
593,ENSG00000048649,RSF1,1701.16650835194,0.312942319837299,8.03831467526706e-05,0.0008113794837145,True
594,ENSG00000048707,VPS13D,3191.6124915406,-0.0752256984540769,0.288717475879596,0.451641753002198,True
595,ENSG00000048740,CELF2,6949.34847669291,0.169553629099203,0.210011384676191,0.364319060009993,True
596,ENSG00000048828,FAM120A,3576.39294810858,0.0483440071270772,0.634684029297666,0.760520296920422,True
597,ENSG00000048991,R3HDM1,2759.31658462078,0.0424739320274827,0.701544846088006,0.810218421182639,True
598,ENSG00000049089,COL9A2,397.297389598941,0.116900828500487,0.33384969888987,0.500044574802018,True
599,ENSG00000049130,KITLG,3009.13651462147,-1.38025007572777,0.0023483300731566,0.0123577185481553,True
600,ENSG00000049167,ERCC8,320.079161379168,-0.0880539151889784,0.428163687936407,0.591948216270018,True
601,ENSG00000049192,ADAMTS6,120.320108440668,-0.0320486360870456,0.789520715264019,0.870506834489459,True
602,ENSG00000049239,H6PD,234.444742686166,0.0003175612666036,0.998076131309686,0.998790858010974,True
603,ENSG00000049245,VAMP3,1411.26338663008,-0.0231190763794844,0.831666538661636,0.899464275238404,True
604,ENSG00000049246,PER3,614.475542908571,0.141277470956736,0.155853376440492,0.296187355015423,True
605,ENSG00000049249,TNFRSF9,NA,NA,NA,NA,False
606,ENSG00000049283,EPN3,612.070971176114,-1.98783147837583,1.47452423850099e-06,2.77206148693975e-05,True
607,ENSG00000049323,LTBP1,179.202402677561,0.413122621426239,0.0291550104433733,0.086591375588318,True
608,ENSG00000049449,RCN1,1384.43608800386,0.599381137462277,0.0053726827357047,0.0235607499187441,True
609,ENSG00000049540,ELN,338.706227886091,0.27139855786663,0.0573101320585672,0.142195606806195,True
610,ENSG00000049541,RFC2,840.45953982128,0.0020775005234349,0.982795143615661,0.990193302124333,True
611,ENSG00000049618,ARID1B,2022.82686558904,0.126354878051389,0.165553578673861,0.308743677191748,True
612,ENSG00000049656,CLPTM1L,3010.54292804722,0.0678539557321553,0.27252713534225,0.434585239152971,True
613,ENSG00000049759,NEDD4L,2468.24737632965,0.221612122137026,0.105526535458718,0.223623797213866,True
614,ENSG00000049768,FOXP3,NA,NA,NA,NA,False
615,ENSG00000049769,PPP1R3F,222.31448432199,-0.138806592373574,0.238928386771347,0.398911764293539,True
616,ENSG00000049860,HEXB,2414.08069160013,-0.0470103405418703,0.655084263654477,0.775872804609669,True
617,ENSG00000049883,PTCD2,947.414874008718,-0.232656398422904,0.0024191925225448,0.0126197363567178,True
618,ENSG00000050030,NEXMIF,1527.49416552445,0.739401325841248,3.90162352353028e-06,6.43972691016277e-05,True
619,ENSG00000050165,DKK3,2509.76382685361,0.976813788120311,0.0015018719711127,0.0087001675311903,True
620,ENSG00000050327,ARHGEF5,139.170089766293,-0.101791718341682,0.408420844234256,0.57342140633336,True
621,ENSG00000050344,NFE2L3,333.354689505723,-0.85421444344401,5.34221427035642e-08,1.48204607501981e-06,True
622,ENSG00000050393,MCUR1,769.944570266594,0.0194610636756874,0.832965328742718,0.900404378134694,True
623,ENSG00000050405,LIMA1,541.152116992294,0.154580795447646,0.157098755888615,0.298013733455673,True
624,ENSG00000050426,LETMD1,1009.69378816057,0.0165444056836286,0.880000238716362,0.930611536394155,True
625,ENSG00000050438,SLC4A8,3515.71337361977,-0.280155332041977,0.0002329092786758,0.0019386498993425,True
626,ENSG00000050555,LAMC3,247.435746896908,0.18198037377168,0.184469120602105,0.331875735515227,True
627,ENSG00000050628,PTGER3,141.809144008856,-0.116633000495845,0.320208714432608,0.485856557053795,True
628,ENSG00000050748,MAPK9,8987.53782042109,-0.383216248670294,1.05631195602015e-17,1.5629688789253402e-15,True
629,ENSG00000050767,COL23A1,413.563873543723,1.8382570878173,2.74265718485364e-05,0.0003326364456499,True
630,ENSG00000050820,BCAR1,1500.65581609455,-0.0142261685391762,0.848948543553016,0.911115455875519,True
631,ENSG00000051009,FHIP1B,1602.88436346864,0.0487099164286733,0.636584396732344,0.762216484929807,True
632,ENSG00000051108,HERPUD1,2172.68465142423,-0.074882480339217,0.401224526561851,0.56749897329829,True
633,ENSG00000051128,HOMER3,362.885608973822,0.527579715914391,0.0119289145645148,0.0436514281285724,True
634,ENSG00000051180,RAD51,63.1894551281024,0.128752355293883,0.309874458654556,0.475163504815697,True
635,ENSG00000051341,POLQ,38.3531298648386,0.164220795460233,0.222500105809122,0.379596287406583,True
636,ENSG00000051382,PIK3CB,1094.91618643702,-0.21617527072358,0.0464191500401589,0.122136746873447,True
637,ENSG00000051523,CYBA,155.280657968603,0.164652863228685,0.216819809511892,0.373502635834963,True
638,ENSG00000051596,THOC3,1016.67865808634,0.0343765171267088,0.624944407324421,0.754094388460063,True
639,ENSG00000051620,HEBP2,274.204184249234,-0.343683510173133,0.0415815277471954,0.112830825129768,True
640,ENSG00000051825,MPHOSPH9,479.064315779617,0.151128964781991,0.114054558751452,0.236632165195812,True
641,ENSG00000052126,PLEKHA5,1187.74793943766,-0.157696086174547,0.198304190355819,0.349701598724781,True
642,ENSG00000052344,PRSS8,NA,NA,NA,NA,False
643,ENSG00000052723,SIKE1,1383.68903580918,-0.0743857734054243,0.327757894788153,0.493737099383231,True
644,ENSG00000052749,RRP12,975.499279162511,-0.0191325717706878,0.84085352088826,0.905175185469357,True
645,ENSG00000052795,FNIP2,566.733951602153,0.0679641268902384,0.507704057950757,0.660738545094743,True
646,ENSG00000052802,MSMO1,3105.20361998293,-0.295650353971278,0.0003656082871867,0.0027952920534638,True
647,ENSG00000052841,TTC17,1433.53698548766,-0.280012391663698,0.0037990552212315,0.0180577163709104,True
648,ENSG00000052850,ALX4,67.6349715857998,0.0662564090027828,0.312812665327838,0.478269498155631,True
649,ENSG00000053108,FSTL4,308.486690452743,-0.23057816231631,0.0904956093359869,0.199958411563371,True
650,ENSG00000053254,FOXN3,2541.07504948006,-0.366368946564649,0.0025855615047983,0.0132891732921327,True
651,ENSG00000053328,METTL24,NA,NA,NA,NA,False
652,ENSG00000053372,MRTO4,712.076314714056,0.0337632931908859,0.649040026639142,0.771152255593069,True
653,ENSG00000053501,USE1,1601.82554798156,0.000816884923117,0.993164721885541,0.995380724133752,True
654,ENSG00000053702,NRIP2,784.17841374389,-0.115633187776791,0.299709896768775,0.464275325983604,True
655,ENSG00000053747,LAMA3,64.1855584506577,0.153623416982317,0.248266016329743,0.408643068627036,True
656,ENSG00000053770,AP5M1,830.060222249561,-0.0476102017645401,0.4676480186831,0.626489503208335,True
657,ENSG00000053900,ANAPC4,1723.54281138589,-0.0300959883166894,0.64413072386799,0.767671004841061,True
658,ENSG00000053918,KCNQ1,NA,NA,NA,NA,False
659,ENSG00000054116,TRAPPC3,2494.69499977409,-0.198054160307649,0.0012674992897741,0.007627434721287,True
660,ENSG00000054118,THRAP3,4446.94208692419,0.0694455408259959,0.245791786321614,0.40557902080385,True
661,ENSG00000054148,PHPT1,98.3423767783566,0.338561116480685,0.0263186008752153,0.0800105827783266,True
662,ENSG00000054179,ENTPD2,258.401277950336,0.149898226738683,0.258335089975413,0.418803870407421,True
663,ENSG00000054219,LY75,77.1996254799166,0.0430833925293463,0.725594856554648,0.827212337825219,True
664,ENSG00000054267,ARID4B,1631.3052950921,0.180524483998099,0.0163412405481609,0.0557024987896943,True
665,ENSG00000054277,OPN3,311.41146337536,-1.54189456052719,0.0004681419196019,0.0034311310739125,True
666,ENSG00000054282,SDCCAG8,771.22247532145,0.121821426662758,0.252398902256512,0.413067142964236,True
667,ENSG00000054356,PTPRN,10890.2338645289,0.336087859634211,0.0035093974040756,0.0169369497893553,True
668,ENSG00000054392,HHAT,37.8877515087208,-0.0279017744570626,0.797541688802118,0.875659696208139,True
669,ENSG00000054523,KIF1B,26822.6119147691,-0.137256488320297,0.0807097625327462,0.183427300935011,True
670,ENSG00000054598,FOXC1,357.237427821842,0.218458633213415,0.115352220090271,0.238380688806332,True
671,ENSG00000054611,TBC1D22A,909.033953737362,0.350827562035245,4.63952828117937e-05,0.000513204460795,True
672,ENSG00000054654,SYNE2,651.867213863284,0.412005248414685,0.0004519710883869,0.0033222912791596,True
673,ENSG00000054690,PLEKHH1,2116.72937000216,-0.312051949098035,0.0430813866701465,0.115801367845786,True
674,ENSG00000054793,ATP9A,12016.9784995045,-0.0028441034013621,0.963232510866853,0.979985058176057,True
675,ENSG00000054796,SPO11,NA,NA,NA,NA,False
676,ENSG00000054803,CBLN4,1620.76798037098,-0.872750992459544,0.0008816961598295,0.0056896319149184,True
677,ENSG00000054938,CHRDL2,NA,NA,NA,NA,False
678,ENSG00000054965,FAM168A,8978.11855456477,-0.377002699175037,4.87754427382795e-05,0.0005348288956576,True
679,ENSG00000054967,RELT,957.043313109377,-0.724841373191016,2.31493375826627e-05,0.0002891253413874,True
680,ENSG00000054983,GALC,1033.17452988139,-0.0607609023364695,0.518533440364798,0.670111382482011,True
681,ENSG00000055044,NOP58,1392.71785002527,0.238247601960406,0.0110133319283408,0.0409806732730006,True
682,ENSG00000055070,SZRD1,1728.92763490179,-0.212490673404414,0.0227213422057818,0.0718366819814273,True
683,ENSG00000055118,KCNH2,2156.4288057426,-0.653897484566478,6.4929546054122405e-15,6.53295120578158e-13,True
684,ENSG00000055130,CUL1,4288.69222285685,-0.0306610853700833,0.490028151049285,0.645537752347562,True
685,ENSG00000055147,FAM114A2,1011.36356601766,-0.0364181702667381,0.650624927989668,0.772264035421485,True
686,ENSG00000055163,CYFIP2,19509.2632533623,-0.123940664126423,0.231376209645399,0.3901352176847,True
687,ENSG00000055208,TAB2,2258.71429822811,0.0311237354532689,0.628348514680072,0.756677448212492,True
688,ENSG00000055211,GINM1,572.89698161388,0.17849146044742,0.148250939861241,0.285798907209507,True
689,ENSG00000055332,EIF2AK2,260.262842772857,0.0413377922593538,0.736049698990921,0.83534534057109,True
690,ENSG00000055483,USP36,950.150639121713,0.137540202790019,0.110359393622709,0.231216074228354,True
691,ENSG00000055609,KMT2C,2114.42398210389,0.130419959852576,0.035627839931448,0.100491442659301,True
692,ENSG00000055732,MCOLN3,NA,NA,NA,NA,False
693,ENSG00000055813,CCDC85A,2971.97753919495,-0.0767807517272627,0.456940548399243,0.617554098352226,True
694,ENSG00000055917,PUM2,6049.96844830995,0.158817245152668,0.0196258430100602,0.0643132432354161,True
695,ENSG00000055950,MRPL43,466.015834943321,-0.0781358788189377,0.361504249628268,0.528924959001248,True
696,ENSG00000055955,ITIH4,NA,NA,NA,NA,False
697,ENSG00000055957,ITIH1,NA,NA,NA,NA,False
698,ENSG00000056050,HPF1,1473.64401692583,-0.400687437675994,1.19949075005892e-06,2.34254583284022e-05,True
699,ENSG00000056097,ZFR,9712.54202797439,0.029388174403201,0.732328952691986,0.832098765742805,True
700,ENSG00000056277,ZNF280C,526.032607184236,0.102388590585121,0.318632839977171,0.484400486932537,True
701,ENSG00000056291,NPFFR2,NA,NA,NA,NA,False
702,ENSG00000056487,PHF21B,192.79542665925,-0.57270965690972,0.006670320918561,0.0277606307719199,True
703,ENSG00000056558,TRAF1,51.1863118608481,0.148974413150105,0.23643530224856,0.396486239517352,True
704,ENSG00000056586,RC3H2,2299.52857049688,0.221407096346904,0.0001113096085447,0.0010517963536189,True
705,ENSG00000056736,IL17RB,78.1888124002833,0.021209552365881,0.85501814549496,0.914885419082024,True
706,ENSG00000056972,TRAF3IP2,132.103344162068,0.211382633739711,0.115310983315446,0.238334632236378,True
707,ENSG00000057019,DCBLD2,808.115522446462,-0.147919824516947,0.0672562155031817,0.160713174487214,True
708,ENSG00000057252,SOAT1,1296.06748189598,-0.0913570365338372,0.156984891312495,0.297932545350423,True
709,ENSG00000057294,PKP2,310.111744744482,-0.0021789754003455,0.971439249203813,0.984353161233996,True
710,ENSG00000057468,MSH4,NA,NA,NA,NA,False
711,ENSG00000057593,F7,NA,NA,NA,NA,False
712,ENSG00000057608,GDI2,9902.83931546423,-0.24062924951491,8.10327137575949e-07,1.68176310384368e-05,True
713,ENSG00000057657,PRDM1,NA,NA,NA,NA,False
714,ENSG00000057663,ATG5,909.139358681342,-0.0845954311633231,0.285813828898127,0.449110510501218,True
715,ENSG00000057704,TMCC3,3204.54682604139,-0.142533534154091,0.13420174749382,0.266097332213427,True
716,ENSG00000057757,PITHD1,3075.58767499094,0.108673425660169,0.264446284102124,0.425708021338081,True
717,ENSG00000057935,MTA3,2895.31739993541,0.0535928561173819,0.397521604385649,0.564292236835024,True
718,ENSG00000058056,USP13,993.773846841441,-0.145720299518265,0.14639549703107,0.283220453185628,True
719,ENSG00000058063,ATP11B,1583.89244075151,0.024901511241344,0.707020237177386,0.814154323656838,True
720,ENSG00000058085,LAMC2,135.882034746563,-0.533526575363298,0.0166638891136421,0.0565367503054428,True
721,ENSG00000058091,CDK14,7217.14933662535,-0.361331001780341,0.0047043433715825,0.0211611325409132,True
722,ENSG00000058262,SEC61A1,1539.54178170909,0.0118761047757448,0.866009002482323,0.921939666854595,True
723,ENSG00000058272,PPP1R12A,2531.6362610777,0.248934391587293,0.0001150166118616,0.0010811389591804,True
724,ENSG00000058335,RASGRF1,12858.0255288056,0.0093446228909012,0.898494137018596,0.9421819824301,True
725,ENSG00000058404,CAMK2B,14987.985651635,0.185307957296866,0.149996992925416,0.287797434023335,True
726,ENSG00000058453,CROCC,801.988585413874,0.744199441400591,1.63832474684651e-05,0.0002180445538739,True
727,ENSG00000058600,POLR3E,946.756336897075,0.228095461417882,0.0295237453320827,0.0873488932113865,True
728,ENSG00000058668,ATP2B4,4223.86137666658,1.62049933515633,1.20362774469215e-07,3.01901391199235e-06,True
729,ENSG00000058729,RIOK2,750.715245240891,-0.181314395803307,0.0526963400855863,0.133733886034228,True
730,ENSG00000058799,YIPF1,883.686527319561,-0.034728852092924,0.620641977565413,0.751262826524053,True
731,ENSG00000058804,NDC1,867.871004742214,-0.170716400922998,0.0108842060847262,0.0405722169317133,True
732,ENSG00000058866,DGKG,1544.8300022507,1.95930661573599,5.6869202502308e-14,4.7682930658101795e-12,True
733,ENSG00000059122,FLYWCH1,8700.09868612007,-0.136449920617139,0.0964585335535822,0.209526593523904,True
734,ENSG00000059145,UNKL,596.072648479317,-0.0538285610333866,0.627849124120129,0.75636575038878,True
735,ENSG00000059377,TBXAS1,62.3525392667823,0.148410050582745,0.261893825310432,0.422720564800988,True
736,ENSG00000059378,PARP12,363.081047109618,0.192182493146471,0.134729035194359,0.266554518741458,True
737,ENSG00000059573,ALDH18A1,720.391920018186,-0.108350967577525,0.181951310358327,0.328510139301849,True
738,ENSG00000059588,TARBP1,210.710586570923,0.102234387561317,0.330143894758022,0.495965093689877,True
739,ENSG00000059691,GATB,528.505596651005,-0.0115008045022702,0.900558580613332,0.942989305615205,True
740,ENSG00000059728,MXD1,693.187352339224,-0.0684882107432872,0.463239527094101,0.62305245773313,True
741,ENSG00000059758,CDK17,3530.12040692411,0.831748964069292,4.8293598668898e-14,4.160195825059799e-12,True
742,ENSG00000059769,DNAJC25,152.422355034622,0.208333741017339,0.0435061393414277,0.116609255242831,True
743,ENSG00000059915,PSD,3980.4871231715,1.39632495779572,2.79457490597242e-14,2.47516680228275e-12,True
744,ENSG00000060069,CTDP1,535.62312087772,0.134396028102992,0.123930819154322,0.251436039023427,True
745,ENSG00000060138,YBX3,955.766345299837,-0.138504128149623,0.237205913792055,0.396948854821467,True
746,ENSG00000060140,STYK1,NA,NA,NA,NA,False
747,ENSG00000060237,WNK1,9340.3880759971,-0.236828137641349,0.0607049645608951,0.148623716270135,True
748,ENSG00000060339,CCAR1,1639.34798680528,0.0520508996388971,0.560842308543751,0.70326158669539,True
749,ENSG00000060558,GNA15,55.0877089645729,0.0027342965924061,0.982520127352699,0.990156702060488,True
750,ENSG00000060566,CREB3L3,NA,NA,NA,NA,False
751,ENSG00000060642,PIGV,344.555393674209,-0.0311010391256923,0.785950105043826,0.868238425220571,True
752,ENSG00000060656,PTPRU,1120.10960193451,0.109109581266964,0.378624157389756,0.545657846624379,True
753,ENSG00000060688,SNRNP40,582.946277247822,0.158861525742155,0.0790096172437796,0.180574951131204,True
754,ENSG00000060709,RIMBP2,1758.72201027538,0.223553448503053,0.0633927174878235,0.153374119726947,True
755,ENSG00000060718,COL11A1,106.250154517365,0.150378221803313,0.254490427107116,0.415031911530887,True
756,ENSG00000060749,QSER1,655.548799989786,0.04566307727089,0.456139865427449,0.616801536123108,True
757,ENSG00000060982,BCAT1,5236.0590407673,-0.336736121961856,0.0055907509527061,0.0243033659133661,True
758,ENSG00000061273,HDAC7,543.637437805769,0.219905012140834,0.0895882836591462,0.198336884981708,True
759,ENSG00000061337,LZTS1,717.450941520619,1.14681667271586,3.2618777929573603e-15,3.3912886700580697e-13,True
760,ENSG00000061455,PRDM6,56.6506055348653,0.0376909775219165,0.421332171267614,0.585794242541762,True
761,ENSG00000061492,WNT8A,NA,NA,NA,NA,False
762,ENSG00000061656,SPAG4,101.50395399768,-0.333888952590251,0.0453168064199229,0.120090491854903,True
763,ENSG00000061676,NCKAP1,15871.5038282305,0.0328792856630838,0.741670632105827,0.839527633875887,True
764,ENSG00000061794,MRPS35,636.306564053658,-0.0372399775666211,0.684106415477133,0.798205898956278,True
765,ENSG00000061918,GUCY1B1,3624.77211173325,0.126834286948157,0.172035023808347,0.316513237922408,True
766,ENSG00000061936,SFSWAP,1327.62645326501,0.17713279386998,0.0226793155918302,0.0717218386216869,True
767,ENSG00000061938,TNK2,7556.43260692283,0.0045639880609814,0.966799438595938,0.981702460872431,True
768,ENSG00000061987,MON2,2765.47748175119,0.0954570487564061,0.0415033556877524,0.112667322358053,True
769,ENSG00000062038,CDH3,NA,NA,NA,NA,False
770,ENSG00000062194,GPBP1,2679.55763983572,-0.0055305430716276,0.922029506895001,0.95648013099789,True
771,ENSG00000062282,DGAT2,1066.66169961856,0.100937140617039,0.426032122854339,0.590256432262205,True
772,ENSG00000062370,ZNF112,201.398261465016,0.0766801997348622,0.439421136959753,0.601698382095026,True
773,ENSG00000062524,LTK,149.224346755319,0.511992304392772,0.0082430432673376,0.0325981288102631,True
774,ENSG00000062582,MRPS24,724.456043089435,-0.0385557799366095,0.58967048043361,0.725289632549107,True
775,ENSG00000062598,ELMO2,4011.35779048854,0.0769846395122013,0.412072604045213,0.576634543708418,True
776,ENSG00000062650,WAPL,1919.11714410544,-0.0754149156317377,0.430826807248686,0.59455753960095,True
777,ENSG00000062716,VMP1,4113.73538893086,-0.315257821157167,0.0015692962573861,0.008995915692409,True
778,ENSG00000062725,APPBP2,4428.18370886856,-0.160892384983964,0.0039010182585644,0.0184101713463282,True
779,ENSG00000062822,POLD1,192.657561163063,-0.175575573532777,0.131361394309743,0.261990817662366,True
780,ENSG00000063015,SEZ6,3228.68760622858,0.142014951311498,0.265753253891215,0.427026948527231,True
781,ENSG00000063046,EIF4B,7169.88794640458,0.191079840197765,0.009313198123415,0.0359631847707066,True
782,ENSG00000063169,BICRA,395.075284820954,0.284632342148409,0.0020424936887925,0.0110630676675037,True
783,ENSG00000063176,SPHK2,739.215324856798,0.0242524306604185,0.779753094675667,0.864353487725706,True
784,ENSG00000063177,RPL18,3190.77077354448,0.165874401996333,0.0056059985809818,0.0243378129627232,True
785,ENSG00000063180,CA11,1464.27117902774,-0.0987793728703522,0.425428821705106,0.589794785117408,True
786,ENSG00000063244,U2AF2,4006.6415409102,0.098933758987027,0.0372771050149857,0.103885253661306,True
787,ENSG00000063245,EPN1,7723.86637550434,0.151365506482345,0.184053739728188,0.3314021309322,True
788,ENSG00000063322,MED29,380.072906920623,-0.0093572923891564,0.915957292985723,0.952144381674638,True
789,ENSG00000063438,AHRR,NA,NA,NA,NA,False
790,ENSG00000063515,GSC2,NA,NA,NA,NA,False
791,ENSG00000063601,MTMR1,1073.63059043162,0.186740424667441,0.0346585122326658,0.098419532253384,True
792,ENSG00000063660,GPC1,2691.00809546604,-0.515280910294485,0.0106480086339923,0.0398690099999172,True
793,ENSG00000063761,ADCK1,884.270786436635,-0.116558516221211,0.120510236443253,0.24628814490523,True
794,ENSG00000063854,HAGH,1905.41598803008,-0.235905520648059,0.0088742198693976,0.0346403051823135,True
795,ENSG00000063978,RNF4,2537.78467748783,-0.0790203679004582,0.178612779285648,0.324204492001096,True
796,ENSG00000064012,CASP8,99.5089403413834,0.0029149241458088,0.981857062894929,0.989726398976479,True
797,ENSG00000064042,LIMCH1,3456.16888849237,-0.0425720047697753,0.616434322529443,0.747987889479287,True
798,ENSG00000064102,INTS13,566.605585531935,-0.0050642171351789,0.960985545024616,0.9787064129253,True
799,ENSG00000064115,TM7SF3,1896.50200436915,-0.0472330591661789,0.555047161221304,0.699288760495637,True
800,ENSG00000064195,DLX3,NA,NA,NA,NA,False
801,ENSG00000064199,SPA17,85.1140209469856,0.0205691366515198,0.866950061116587,0.922316944566344,True
802,ENSG00000064201,TSPAN32,NA,NA,NA,NA,False
803,ENSG00000064205,CCN5,NA,NA,NA,NA,False
804,ENSG00000064218,DMRT3,NA,NA,NA,NA,False
805,ENSG00000064225,ST3GAL6,773.037062797062,-0.142933903608206,0.262970899611401,0.423988602818831,True
806,ENSG00000064270,ATP2C2,NA,NA,NA,NA,False
807,ENSG00000064300,NGFR,202.009880316351,0.230533044699597,0.0930336316593701,0.204127022095847,True
808,ENSG00000064309,CDON,256.468495704269,0.65189103056765,0.0057595096059241,0.0248583913224806,True
809,ENSG00000064313,TAF2,1090.46753911657,-0.0118739032347887,0.855331013501477,0.915066112209264,True
810,ENSG00000064393,HIPK2,1509.87842313233,-0.309301835842425,0.0157219809361253,0.0540112958846348,True
811,ENSG00000064419,TNPO3,2126.18186255004,-0.011263588003672,0.904683368243818,0.945347517647267,True
812,ENSG00000064490,RFXANK,344.860542657858,-0.155550116223643,0.0736111565916642,0.171795790768855,True
813,ENSG00000064545,TMEM161A,762.147043969506,0.0745294112491577,0.414871173413696,0.579553704088787,True
814,ENSG00000064547,LPAR2,50.8126312243777,1.50085403976699,8.16974587310907e-06,0.0001210257878045,True
815,ENSG00000064601,CTSA,2372.66958504253,-0.0299690785776596,0.695835988165371,0.806758218063295,True
816,ENSG00000064607,SUGP2,2267.69383090391,0.0721196784206182,0.344978481181565,0.511409047362158,True
817,ENSG00000064651,SLC12A2,5394.48722321417,-0.392555107627017,0.0116567490827406,0.0428549936315782,True
818,ENSG00000064652,SNX24,441.393924482554,-0.226603318306673,0.0110637592288054,0.0411196512472476,True
819,ENSG00000064655,EYA2,230.567003617337,0.236715196597305,0.046673468545779,0.122523943623515,True
820,ENSG00000064666,CNN2,281.346311157995,0.196511292843429,0.154909972963767,0.295152663227587,True
821,ENSG00000064687,ABCA7,655.568234136824,-0.465256875179891,6.00911973933973e-05,0.0006329706780709,True
822,ENSG00000064692,SNCAIP,253.785712037708,-0.0995521116934564,0.352158814430248,0.518873173510922,True
823,ENSG00000064703,DDX20,456.390864477355,-0.0145073205937215,0.881660941872228,0.931584446435941,True
824,ENSG00000064726,BTBD1,4696.97993010691,-0.0503824385710814,0.466847511941623,0.626037213683241,True
825,ENSG00000064763,FAR2,1043.95994126367,-1.10970643146307,7.99794128263179e-05,0.0008079526707763,True
826,ENSG00000064787,BCAS1,11849.9087718666,-0.558648547001607,0.0032149571753658,0.0157947329666313,True
827,ENSG00000064835,POU1F1,NA,NA,NA,NA,False
828,ENSG00000064932,SBNO2,440.080834547422,0.18974152981915,0.133677636237204,0.265350951855322,True
829,ENSG00000064933,PMS1,145.049366110185,-0.0175729534526129,0.864409015343857,0.920937923420558,True
830,ENSG00000064961,HMG20B,480.115464235504,-0.172172077597793,0.134709456191197,0.266554518741458,True
831,ENSG00000064989,CALCRL,370.712324092526,0.420917595943889,0.005991406024241,0.0255350435672248,True
832,ENSG00000064999,ANKS1A,1261.06886417655,-0.0086508867076981,0.930837587554252,0.962046539458446,True
833,ENSG00000065000,AP3D1,5280.03148769566,-0.0652967284448268,0.445238872646437,0.60703644164594,True
834,ENSG00000065029,ZNF76,1592.22667414247,0.0781901646977333,0.389201165802308,0.555560510420239,True
835,ENSG00000065054,NHERF2,1461.51331196922,-0.203216227415517,0.0175180603198314,0.0590207995292044,True
836,ENSG00000065057,NTHL1,100.543228583887,-0.0646831429133115,0.586535679222376,0.722796319574742,True
837,ENSG00000065060,BLTP3A,862.721562345299,-0.118200341966865,0.109701989372269,0.230299102042235,True
838,ENSG00000065135,GNAI3,1322.58009060379,0.145959270692251,0.0543406095185411,0.136750559275944,True
839,ENSG00000065150,IPO5,4280.44077376062,0.11633592610451,0.0772889622925235,0.177707781301571,True
840,ENSG00000065154,OAT,3542.59469111004,0.0824483361627326,0.172025260809687,0.316513237922408,True
