source_node_index,target_node_index,source_gene_id,target_gene_id,weight,combined_score,source_edge_multiplicity
3321,11911,ENSG00000109475,ENSG00000174780,0.845,845,2
3321,12915,ENSG00000109475,ENSG00000182774,0.947,947,2
3321,12937,ENSG00000109475,ENSG00000182934,0.8,800,2
3321,13493,ENSG00000109475,ENSG00000186468,0.968,968,2
3321,13650,ENSG00000109475,ENSG00000187742,0.8,800,2
3321,13816,ENSG00000109475,ENSG00000188846,0.968,968,2
3321,13930,ENSG00000109475,ENSG00000196230,0.8,800,2
3321,14190,ENSG00000109475,ENSG00000197728,0.968,968,2
3321,14231,ENSG00000109475,ENSG00000197958,0.966,966,2
3321,14249,ENSG00000109475,ENSG00000198034,0.875,875,2
3321,14321,ENSG00000109475,ENSG00000198498,0.8,800,2
3321,14437,ENSG00000109475,ENSG00000198862,0.8,800,2
3321,14638,ENSG00000109475,ENSG00000204628,0.982,982,2
3321,14863,ENSG00000109475,ENSG00000213741,0.947,947,2
3321,15019,ENSG00000109475,ENSG00000221983,0.956,956,2
3321,15083,ENSG00000109475,ENSG00000231500,0.968,968,2
3321,15104,ENSG00000109475,ENSG00000233927,0.947,947,2
3321,15219,ENSG00000109475,ENSG00000242372,0.955,955,2
3322,7420,ENSG00000109501,ENSG00000143153,0.708,708,2
3324,3744,ENSG00000109519,ENSG00000113013,0.98,980,2
3324,4599,ENSG00000109519,ENSG00000120675,0.79,790,2
3324,5823,ENSG00000109519,ENSG00000132002,0.722,722,2
3324,11272,ENSG00000109519,ENSG00000170606,0.799,799,2
3325,3472,ENSG00000109534,ENSG00000110958,0.9,900,2
3325,3921,ENSG00000109534,ENSG00000114767,0.72,720,2
3325,4967,ENSG00000109534,ENSG00000124383,0.72,720,2
3325,5140,ENSG00000109534,ENSG00000125835,0.72,720,2
3325,5514,ENSG00000109534,ENSG00000129566,0.9,900,2
3325,5552,ENSG00000109534,ENSG00000130119,0.72,720,2
3325,5680,ENSG00000109534,ENSG00000130826,0.999,999,2
3325,6278,ENSG00000109534,ENSG00000135372,0.72,720,2
3325,7247,ENSG00000109534,ENSG00000141499,0.994,994,2
3325,7542,ENSG00000109534,ENSG00000143748,0.9,900,2
3325,7682,ENSG00000109534,ENSG00000144736,0.855,855,2
3325,7758,ENSG00000109534,ENSG00000145414,0.72,720,2
3325,7821,ENSG00000109534,ENSG00000145912,0.998,998,2
3325,8114,ENSG00000109534,ENSG00000148688,0.72,720,2
3325,8565,ENSG00000109534,ENSG00000153187,0.72,720,2
3325,8800,ENSG00000109534,ENSG00000155858,0.72,720,2
3325,10012,ENSG00000109534,ENSG00000164362,0.942,942,2
3325,10640,ENSG00000109534,ENSG00000167272,0.72,720,2
3325,11561,ENSG00000109534,ENSG00000172336,0.72,720,2
3325,12430,ENSG00000109534,ENSG00000178718,0.72,720,2
3325,12795,ENSG00000109534,ENSG00000182004,0.72,720,2
3325,12809,ENSG00000109534,ENSG00000182117,0.999,999,2
3327,6736,ENSG00000109576,ENSG00000137944,0.912,912,2
3327,11348,ENSG00000109576,ENSG00000171097,0.9,900,2
3329,3394,ENSG00000109606,ENSG00000110107,0.966,966,2
3329,3963,ENSG00000109606,ENSG00000115128,0.907,907,2
3329,4036,ENSG00000109606,ENSG00000115524,0.916,916,2
3329,4198,ENSG00000109606,ENSG00000116752,0.8,800,2
3329,4304,ENSG00000109606,ENSG00000117614,0.972,972,2
3329,4527,ENSG00000109606,ENSG00000119953,0.8,800,2
3329,5115,ENSG00000109606,ENSG00000125743,0.969,969,2
3329,5140,ENSG00000109606,ENSG00000125835,0.955,955,2
3329,5153,ENSG00000109606,ENSG00000125870,0.987,987,2
3329,5433,ENSG00000109606,ENSG00000128739,0.727,727,2
3329,5809,ENSG00000109606,ENSG00000131876,0.992,992,2
3329,6147,ENSG00000109606,ENSG00000134453,0.944,944,2
3329,6604,ENSG00000109606,ENSG00000137168,0.958,958,2
3329,6931,ENSG00000109606,ENSG00000139168,0.72,720,2
3329,6963,ENSG00000109606,ENSG00000139343,0.973,973,2
3329,7469,ENSG00000109606,ENSG00000143368,0.91,910,2
3329,7584,ENSG00000109606,ENSG00000143977,0.962,962,2
3329,7808,ENSG00000109606,ENSG00000145833,0.812,812,2
3329,8263,ENSG00000109606,ENSG00000150316,0.862,862,2
3329,8478,ENSG00000109606,ENSG00000152404,0.958,958,2
3329,9812,ENSG00000109606,ENSG00000163714,0.86,860,2
3329,10049,ENSG00000109606,ENSG00000164548,0.724,724,2
3329,10601,ENSG00000109606,ENSG00000167088,0.962,962,2
3329,10882,ENSG00000109606,ENSG00000168438,0.979,979,2
3329,10910,ENSG00000109606,ENSG00000168566,0.724,724,2
3329,10988,ENSG00000109606,ENSG00000169006,0.931,931,2
3329,11159,ENSG00000109606,ENSG00000169976,0.893,893,2
3329,11436,ENSG00000109606,ENSG00000171566,0.896,896,2
3329,11842,ENSG00000109606,ENSG00000174231,0.956,956,2
3329,12581,ENSG00000109606,ENSG00000179950,0.8,800,2
3329,12795,ENSG00000109606,ENSG00000182004,0.962,962,2
3329,12929,ENSG00000109606,ENSG00000182872,0.744,744,2
3329,13012,ENSG00000109606,ENSG00000183431,0.84,840,2
3329,13136,ENSG00000109606,ENSG00000184209,0.72,720,2
3329,13419,ENSG00000109606,ENSG00000185946,0.722,722,2
3329,13486,ENSG00000109606,ENSG00000186416,0.975,975,2
3329,13855,ENSG00000109606,ENSG00000189091,0.911,911,2
3329,14284,ENSG00000109606,ENSG00000198231,0.844,844,2
3335,3802,ENSG00000109670,ENSG00000113558,0.999,999,2
3335,3971,ENSG00000109670,ENSG00000115170,0.735,735,2
3335,4173,ENSG00000109670,ENSG00000116661,0.9,900,2
3335,6577,ENSG00000109670,ENSG00000136997,0.987,987,2
3335,7775,ENSG00000109670,ENSG00000145604,0.972,972,2
3335,8086,ENSG00000109670,ENSG00000148400,0.857,857,2
3335,8405,ENSG00000109670,ENSG00000151702,0.982,982,2
3335,8424,ENSG00000109670,ENSG00000151876,0.9,900,2
3335,9618,ENSG00000109670,ENSG00000162946,0.926,926,2
3335,9732,ENSG00000109670,ENSG00000163468,0.716,716,2
3335,10394,ENSG00000109670,ENSG00000166167,0.972,972,2
3335,10804,ENSG00000109670,ENSG00000168036,0.701,701,2
3335,12305,ENSG00000109670,ENSG00000177606,0.967,967,2
3335,13324,ENSG00000109670,ENSG00000185345,0.848,848,2
3337,7719,ENSG00000109680,ENSG00000145029,0.711,711,2
3339,7298,ENSG00000109685,ENSG00000141867,0.714,714,2
3339,10829,ENSG00000109685,ENSG00000168148,0.82,820,2
3339,11150,ENSG00000109685,ENSG00000169925,0.855,855,2
3339,12960,ENSG00000109685,ENSG00000183072,0.827,827,2
3341,9358,ENSG00000109689,ENSG00000160991,0.989,989,2
3341,10649,ENSG00000109689,ENSG00000167323,0.974,974,2
3341,12087,ENSG00000109689,ENSG00000175938,0.964,964,2
3341,15584,ENSG00000109689,ENSG00000276045,0.989,989,2
3344,7764,ENSG00000109738,ENSG00000145451,0.932,932,2
3344,11460,ENSG00000109738,ENSG00000171723,0.97,970,2
3346,4426,ENSG00000109756,ENSG00000119139,0.973,973,2
3346,9131,ENSG00000109756,ENSG00000158987,0.959,959,2
3346,13605,ENSG00000109756,ENSG00000187391,0.724,724,2
3347,10387,ENSG00000109758,ENSG00000166145,0.971,971,2
3351,9206,ENSG00000109787,ENSG00000159692,0.967,967,2
3354,3837,ENSG00000109805,ENSG00000113810,0.999,999,2
3354,4654,ENSG00000109805,ENSG00000121152,0.999,999,2
3354,6530,ENSG00000109805,ENSG00000136824,0.997,997,2
3354,8381,ENSG00000109805,ENSG00000151503,0.912,912,2
3354,14460,ENSG00000109805,ENSG00000198914,0.833,833,2
3356,3613,ENSG00000109819,ENSG00000112033,0.712,712,2
3356,3806,ENSG00000109819,ENSG00000113580,0.879,879,2
3356,4112,ENSG00000109819,ENSG00000116044,0.83,830,2
3356,4170,ENSG00000109819,ENSG00000116604,0.7,700,2
3356,4211,ENSG00000109819,ENSG00000116833,0.95,950,2
3356,4353,ENSG00000109819,ENSG00000118260,0.804,804,2
3356,4394,ENSG00000109819,ENSG00000118689,0.924,924,2
3356,5838,ENSG00000109819,ENSG00000132170,0.999,999,2
3356,6129,ENSG00000109819,ENSG00000134324,0.873,873,2
3356,6564,ENSG00000109819,ENSG00000136931,0.903,903,2
3356,6620,ENSG00000109819,ENSG00000137265,0.835,835,2
3356,6981,ENSG00000109819,ENSG00000139514,0.786,786,2
3356,7363,ENSG00000109819,ENSG00000142611,0.954,954,2
3356,8309,ENSG00000109819,ENSG00000150907,0.998,998,2
3356,8708,ENSG00000109819,ENSG00000154727,0.711,711,2
3356,11543,ENSG00000109819,ENSG00000172216,0.781,781,2
3356,11601,ENSG00000109819,ENSG00000172534,0.827,827,2
3356,11685,ENSG00000109819,ENSG00000173153,0.999,999,2
3356,12644,ENSG00000109819,ENSG00000180530,0.963,963,2
3356,13478,ENSG00000109819,ENSG00000186350,0.761,761,2
3356,13559,ENSG00000109819,ENSG00000186951,0.999,999,2
3356,13978,ENSG00000109819,ENSG00000196482,0.709,709,2
3358,7252,ENSG00000109846,ENSG00000141510,0.705,705,2
3358,7325,ENSG00000109846,ENSG00000142192,0.737,737,2
3358,9257,ENSG00000109846,ENSG00000160202,0.978,978,2
3363,4159,ENSG00000109906,ENSG00000116478,0.762,762,2
3363,5795,ENSG00000109906,ENSG00000131759,0.975,975,2
3363,7186,ENSG00000109906,ENSG00000141027,0.806,806,2
3363,10850,ENSG00000109906,ENSG00000168283,0.919,919,2
3363,13980,ENSG00000109906,ENSG00000196498,0.789,789,2
3364,4210,ENSG00000109911,ENSG00000116830,0.72,720,2
3364,4417,ENSG00000109911,ENSG00000118985,0.9,900,2
3364,5443,ENSG00000109911,ENSG00000128886,0.9,900,2
3364,5446,ENSG00000109911,ENSG00000128915,0.9,900,2
3364,5486,ENSG00000109911,ENSG00000129315,0.9,900,2
3364,5597,ENSG00000109911,ENSG00000130382,0.9,900,2
3364,6073,ENSG00000109911,ENSG00000134014,0.998,998,2
3364,6137,ENSG00000109911,ENSG00000134371,0.9,900,2
3364,6183,ENSG00000109911,ENSG00000134759,0.98,980,2
3364,6524,ENSG00000109911,ENSG00000136807,0.9,900,2
3364,6712,ENSG00000109911,ENSG00000137815,0.9,900,2
3364,7095,ENSG00000109911,ENSG00000140395,0.9,900,2
3364,7605,ENSG00000109911,ENSG00000144161,0.9,900,2
3364,7662,ENSG00000109911,ENSG00000144597,0.9,900,2
3364,7724,ENSG00000109911,ENSG00000145088,0.9,900,2
3364,8694,ENSG00000109911,ENSG00000154582,0.9,900,2
3364,9841,ENSG00000109911,ENSG00000163832,0.998,998,2
3364,9950,ENSG00000109911,ENSG00000164151,0.9,900,2
3364,10094,ENSG00000109911,ENSG00000164751,0.9,900,2
3364,10475,ENSG00000109911,ENSG00000166477,0.9,900,2
3364,11209,ENSG00000109911,ENSG00000170291,0.999,999,2
3364,11456,ENSG00000109911,ENSG00000171703,0.9,900,2
3364,11487,ENSG00000109911,ENSG00000171843,0.9,900,2
3364,11595,ENSG00000109911,ENSG00000172493,0.9,900,2
3364,12553,ENSG00000109911,ENSG00000179761,0.702,702,2
3364,13271,ENSG00000109911,ENSG00000185049,0.9,900,2
3364,13836,ENSG00000109911,ENSG00000188986,0.9,900,2
3364,13932,ENSG00000109911,ENSG00000196235,0.9,900,2
3364,14376,ENSG00000109911,ENSG00000198730,0.9,900,2
3364,14590,ENSG00000109911,ENSG00000204356,0.9,900,2
3364,14822,ENSG00000109911,ENSG00000213246,0.9,900,2
3364,15044,ENSG00000109911,ENSG00000225830,0.9,900,2
3365,7904,ENSG00000109917,ENSG00000146648,0.899,899,2
3369,5841,ENSG00000109929,ENSG00000132196,0.778,778,2
3369,7974,ENSG00000109929,ENSG00000147383,0.72,720,2
3370,5565,ENSG00000109943,ENSG00000130202,0.9,900,2
3370,12946,ENSG00000109943,ENSG00000182985,0.998,998,2
3372,3665,ENSG00000109956,ENSG00000112309,0.9,900,2
3373,3392,ENSG00000109971,ENSG00000110092,0.913,913,2
3373,3394,ENSG00000109971,ENSG00000110107,0.952,952,2
3373,3642,ENSG00000109971,ENSG00000112208,0.999,999,2
3373,3744,ENSG00000109971,ENSG00000113013,0.913,913,2
3373,3855,ENSG00000109971,ENSG00000114062,0.706,706,2
3373,3937,ENSG00000109971,ENSG00000114867,0.871,871,2
3373,4178,ENSG00000109971,ENSG00000116675,0.999,999,2
3373,4198,ENSG00000109971,ENSG00000116752,0.987,987,2
3373,4604,ENSG00000109971,ENSG00000120694,0.981,981,2
3373,5255,ENSG00000109971,ENSG00000126803,0.754,754,2
3373,5715,ENSG00000109971,ENSG00000131095,0.727,727,2
3373,5823,ENSG00000109971,ENSG00000132002,0.996,996,2
3373,5910,ENSG00000109971,ENSG00000132639,0.856,856,2
3373,5939,ENSG00000109971,ENSG00000132792,0.981,981,2
3373,6011,ENSG00000109971,ENSG00000133265,0.973,973,2
3373,6089,ENSG00000109971,ENSG00000134121,0.9,900,2
3373,6385,ENSG00000109971,ENSG00000135924,0.701,701,2
3373,6622,ENSG00000109971,ENSG00000137267,0.744,744,2
3373,6646,ENSG00000109971,ENSG00000137462,0.932,932,2
3373,6862,ENSG00000109971,ENSG00000138668,0.906,906,2
3373,7252,ENSG00000109971,ENSG00000141510,0.92,920,2
3373,7746,ENSG00000109971,ENSG00000145335,0.928,928,2
3373,8032,ENSG00000109971,ENSG00000147872,0.953,953,2
3373,8119,ENSG00000109971,ENSG00000148719,0.768,768,2
3373,8263,ENSG00000109971,ENSG00000150316,0.973,973,2
3373,8296,ENSG00000109971,ENSG00000150753,0.779,779,2
3373,8433,ENSG00000109971,ENSG00000151929,0.995,995,2
3373,8448,ENSG00000109971,ENSG00000152137,0.99,990,2
3373,8667,ENSG00000109971,ENSG00000154277,0.872,872,2
3373,8893,ENSG00000109971,ENSG00000156735,0.734,734,2
3373,9127,ENSG00000109971,ENSG00000158941,0.734,734,2
3373,9612,ENSG00000109971,ENSG00000162924,0.719,719,2
3373,9893,ENSG00000109971,ENSG00000164031,0.755,755,2
3373,9911,ENSG00000109971,ENSG00000164070,0.83,830,2
3373,10208,ENSG00000109971,ENSG00000165280,0.751,751,2
3373,10396,ENSG00000109971,ENSG00000166170,0.83,830,2
3373,10589,ENSG00000109971,ENSG00000167004,0.749,749,2
3373,10681,ENSG00000109971,ENSG00000167531,0.726,726,2
3373,10688,ENSG00000109971,ENSG00000167552,0.705,705,2
3373,10883,ENSG00000109971,ENSG00000168439,0.996,996,2
3373,11045,ENSG00000109971,ENSG00000169271,0.745,745,2
3373,11207,ENSG00000109971,ENSG00000170276,0.744,744,2
3373,11272,ENSG00000109971,ENSG00000170606,0.996,996,2
3373,11436,ENSG00000109971,ENSG00000171566,0.97,970,2
3373,12458,ENSG00000109971,ENSG00000178950,0.76,760,2
3373,13284,ENSG00000109971,ENSG00000185122,0.77,770,2
3373,13547,ENSG00000109971,ENSG00000186868,0.737,737,2
3373,13930,ENSG00000109971,ENSG00000196230,0.755,755,2
3373,14126,ENSG00000109971,ENSG00000197386,0.779,779,2
3373,14598,ENSG00000109971,ENSG00000204390,0.734,734,2
3373,14843,ENSG00000109971,ENSG00000213551,0.78,780,2
3373,14996,ENSG00000109971,ENSG00000220205,0.834,834,2
3374,6244,ENSG00000109991,ENSG00000135124,0.99,990,2
3374,9391,ENSG00000109991,ENSG00000161509,0.9,900,2
3374,12199,ENSG00000109991,ENSG00000176884,0.9,900,2
3374,13014,ENSG00000109991,ENSG00000183454,0.9,900,2
3374,13668,ENSG00000109991,ENSG00000187848,0.982,982,2
3378,4630,ENSG00000110031,ENSG00000120899,0.964,964,2
3378,5348,ENSG00000110031,ENSG00000127947,0.75,750,2
3380,9021,ENSG00000110046,ENSG00000157954,0.977,977,2
3380,11211,ENSG00000110046,ENSG00000170296,0.723,723,2
3380,14063,ENSG00000110046,ENSG00000196998,0.987,987,2
3380,14466,ENSG00000110046,ENSG00000198925,0.718,718,2
3381,5747,ENSG00000110047,ENSG00000131381,0.975,975,2
3381,6333,ENSG00000110047,ENSG00000135631,0.9,900,2
3381,8889,ENSG00000110047,ENSG00000156675,0.9,900,2
3383,10009,ENSG00000110057,ENSG00000164342,0.998,998,2
3383,14013,ENSG00000110057,ENSG00000196664,0.985,985,2
3383,15168,ENSG00000110057,ENSG00000239732,0.842,842,2
3386,4500,ENSG00000110066,ENSG00000119772,0.744,744,2
3387,3442,ENSG00000110074,ENSG00000110717,0.72,720,2
3387,3994,ENSG00000110074,ENSG00000115286,0.72,720,2
3387,4419,ENSG00000110074,ENSG00000119013,0.72,720,2
3387,4451,ENSG00000110074,ENSG00000119421,0.793,793,2
3387,5062,ENSG00000110074,ENSG00000125356,0.72,720,2
3387,5414,ENSG00000110074,ENSG00000128609,0.793,793,2
3387,5602,ENSG00000110074,ENSG00000130414,0.793,793,2
3387,5768,ENSG00000110074,ENSG00000131495,0.72,720,2
3387,6486,ENSG00000110074,ENSG00000136521,0.787,787,2
3387,6707,ENSG00000110074,ENSG00000137806,0.762,762,2
3387,6935,ENSG00000110074,ENSG00000139180,0.72,720,2
3387,7179,ENSG00000110074,ENSG00000140990,0.807,807,2
3387,7767,ENSG00000110074,ENSG00000145494,0.72,720,2
3387,8019,ENSG00000110074,ENSG00000147684,0.72,720,2
3387,8359,ENSG00000110074,ENSG00000151366,0.72,720,2
3387,9121,ENSG00000110074,ENSG00000158864,0.72,720,2
3387,9982,ENSG00000110074,ENSG00000164258,0.72,720,2
3387,10204,ENSG00000110074,ENSG00000165264,0.72,720,2
3387,10385,ENSG00000110074,ENSG00000166136,0.72,720,2
3387,10754,ENSG00000110074,ENSG00000167792,0.72,720,2
3387,10923,ENSG00000110074,ENSG00000168653,0.911,911,2
3387,11321,ENSG00000110074,ENSG00000170906,0.72,720,2
3387,11928,ENSG00000110074,ENSG00000174886,0.72,720,2
3387,12050,ENSG00000110074,ENSG00000175606,0.704,704,2
3387,12364,ENSG00000110074,ENSG00000178127,0.72,720,2
3387,13044,ENSG00000110074,ENSG00000183648,0.769,769,2
3387,13222,ENSG00000110074,ENSG00000184752,0.72,720,2
3387,13248,ENSG00000110074,ENSG00000184983,0.72,720,2
3387,13429,ENSG00000110074,ENSG00000186010,0.72,720,2
3387,13844,ENSG00000110074,ENSG00000189043,0.774,774,2
3387,14390,ENSG00000110074,ENSG00000198763,0.72,720,2
3387,14397,ENSG00000110074,ENSG00000198786,0.72,720,2
3387,14424,ENSG00000110074,ENSG00000198840,0.72,720,2
3387,14446,ENSG00000110074,ENSG00000198886,0.72,720,2
3387,14448,ENSG00000110074,ENSG00000198888,0.72,720,2
3387,14850,ENSG00000110074,ENSG00000213619,0.793,793,2
3387,15502,ENSG00000110074,ENSG00000267855,0.72,720,2
3388,4450,ENSG00000110075,ENSG00000119414,0.97,970,2
3388,14783,ENSG00000110075,ENSG00000206560,0.945,945,2
3389,5891,ENSG00000110076,ENSG00000132535,0.907,907,2
3389,6671,ENSG00000110076,ENSG00000137575,0.755,755,2
3389,7832,ENSG00000110076,ENSG00000146006,0.973,973,2
3389,7941,ENSG00000110076,ENSG00000147044,0.751,751,2
3389,8453,ENSG00000110076,ENSG00000152208,0.717,717,2
3389,11121,ENSG00000110076,ENSG00000169760,0.994,994,2
3389,11163,ENSG00000110076,ENSG00000169992,0.994,994,2
3389,12572,ENSG00000110076,ENSG00000179915,0.9,900,2
3389,13943,ENSG00000110076,ENSG00000196338,0.992,992,2
3389,14380,ENSG00000110076,ENSG00000198739,0.797,797,2
3391,4903,ENSG00000110090,ENSG00000123983,0.754,754,2
3391,8410,ENSG00000110090,ENSG00000151726,0.819,819,2
3391,10016,ENSG00000110090,ENSG00000164398,0.756,756,2
3391,11017,ENSG00000110090,ENSG00000169169,0.9,900,2
3391,14090,ENSG00000110090,ENSG00000197142,0.754,754,2
3391,14724,ENSG00000110090,ENSG00000205560,0.9,900,2
3392,3509,ENSG00000110092,ENSG00000111276,0.999,999,2
3392,3696,ENSG00000110092,ENSG00000112576,0.911,911,2
3392,3802,ENSG00000110092,ENSG00000113558,0.886,886,2
3392,3863,ENSG00000110092,ENSG00000114166,0.862,862,2
3392,4156,ENSG00000110092,ENSG00000116455,0.765,765,2
3392,4415,ENSG00000110092,ENSG00000118971,0.935,935,2
3392,4855,ENSG00000110092,ENSG00000123374,0.998,998,2
3392,5015,ENSG00000110092,ENSG00000124762,0.999,999,2
3392,6298,ENSG00000110092,ENSG00000135446,0.999,999,2
3392,7775,ENSG00000110092,ENSG00000145604,0.741,741,2
3392,8424,ENSG00000110092,ENSG00000151876,0.742,742,2
3392,10119,ENSG00000110092,ENSG00000164885,0.772,772,2
3392,10917,ENSG00000110092,ENSG00000168610,0.707,707,2
3392,11003,ENSG00000110092,ENSG00000169083,0.738,738,2
3392,11213,ENSG00000110092,ENSG00000170312,0.974,974,2
3394,3808,ENSG00000110107,ENSG00000113593,0.8,800,2
3394,3963,ENSG00000110107,ENSG00000115128,0.874,874,2
3394,4036,ENSG00000110107,ENSG00000115524,0.964,964,2
3394,4198,ENSG00000110107,ENSG00000116752,0.999,999,2
3394,4304,ENSG00000110107,ENSG00000117614,0.998,998,2
3394,5115,ENSG00000110107,ENSG00000125743,0.997,997,2
3394,5140,ENSG00000110107,ENSG00000125835,0.988,988,2
3394,5153,ENSG00000110107,ENSG00000125870,0.988,988,2
3394,5399,ENSG00000110107,ENSG00000128563,0.8,800,2
3394,5433,ENSG00000110107,ENSG00000128739,0.749,749,2
3394,5809,ENSG00000110107,ENSG00000131876,0.997,997,2
3394,5939,ENSG00000110107,ENSG00000132792,0.97,970,2
3394,6005,ENSG00000110107,ENSG00000133226,0.806,806,2
3394,6168,ENSG00000110107,ENSG00000134597,0.9,900,2
3394,6604,ENSG00000110107,ENSG00000137168,0.986,986,2
3394,6677,ENSG00000110107,ENSG00000137656,0.944,944,2
3394,6820,ENSG00000110107,ENSG00000138398,0.83,830,2
3394,6963,ENSG00000110107,ENSG00000139343,0.995,995,2
3394,7155,ENSG00000110107,ENSG00000140829,0.945,945,2
3394,7469,ENSG00000110107,ENSG00000143368,0.916,916,2
3394,7543,ENSG00000110107,ENSG00000143751,0.807,807,2
3394,7584,ENSG00000110107,ENSG00000143977,0.994,994,2
3394,7588,ENSG00000110107,ENSG00000144028,0.988,988,2
3394,8263,ENSG00000110107,ENSG00000150316,0.997,997,2
3394,8478,ENSG00000110107,ENSG00000152404,0.952,952,2
3394,8543,ENSG00000110107,ENSG00000153015,0.901,901,2
3394,9486,ENSG00000110107,ENSG00000162385,0.914,914,2
3394,9853,ENSG00000110107,ENSG00000163877,0.904,904,2
3394,10059,ENSG00000110107,ENSG00000164609,0.9,900,2
3394,10601,ENSG00000110107,ENSG00000167088,0.996,996,2
3394,10784,ENSG00000110107,ENSG00000167978,0.989,989,2
3394,10882,ENSG00000110107,ENSG00000168438,0.998,998,2
3394,11159,ENSG00000110107,ENSG00000169976,0.899,899,2
3394,11436,ENSG00000110107,ENSG00000171566,0.999,999,2
3394,11631,ENSG00000110107,ENSG00000172775,0.8,800,2
3394,11842,ENSG00000110107,ENSG00000174231,0.994,994,2
3394,12508,ENSG00000110107,ENSG00000179295,0.983,983,2
3394,12795,ENSG00000110107,ENSG00000182004,0.994,994,2
3394,12929,ENSG00000110107,ENSG00000182872,0.709,709,2
3394,13012,ENSG00000110107,ENSG00000183431,0.977,977,2
3394,13855,ENSG00000110107,ENSG00000189091,0.965,965,2
3394,14395,ENSG00000110107,ENSG00000198783,0.976,976,2
3394,14454,ENSG00000110107,ENSG00000198900,0.735,735,2
3394,14623,ENSG00000110107,ENSG00000204560,0.914,914,2
3394,15180,ENSG00000110107,ENSG00000240682,0.99,990,2
3394,15549,ENSG00000110107,ENSG00000273559,0.973,973,2
3396,13188,ENSG00000110148,ENSG00000184502,0.998,998,2
3397,4856,ENSG00000110169,ENSG00000123384,0.99,990,2
3397,8681,ENSG00000110169,ENSG00000154438,0.743,743,2
3397,9782,ENSG00000110169,ENSG00000163631,0.767,767,2
3397,12301,ENSG00000110169,ENSG00000177575,0.715,715,2
3403,3404,ENSG00000110243,ENSG00000110244,0.865,865,2
3403,4103,ENSG00000110243,ENSG00000116005,0.72,720,2
3403,4339,ENSG00000110243,ENSG00000118137,0.891,891,2
3403,4628,ENSG00000110243,ENSG00000120885,0.842,842,2
3403,5051,ENSG00000110243,ENSG00000125249,0.788,788,2
3403,5566,ENSG00000110243,ENSG00000130203,0.965,965,2
3403,5568,ENSG00000110243,ENSG00000130208,0.792,792,2
3403,5807,ENSG00000110243,ENSG00000131871,0.777,777,2
3403,7325,ENSG00000110243,ENSG00000142192,0.791,791,2
3403,7842,ENSG00000110243,ENSG00000146070,0.9,900,2
3403,9124,ENSG00000110243,ENSG00000158874,0.885,885,2
3403,12020,ENSG00000110243,ENSG00000175445,0.714,714,2
3403,14613,ENSG00000110243,ENSG00000204444,0.884,884,2
3403,14833,ENSG00000110243,ENSG00000213398,0.72,720,2
3403,15117,ENSG00000110243,ENSG00000234906,0.888,888,2
3404,4103,ENSG00000110244,ENSG00000116005,0.72,720,2
3404,4339,ENSG00000110244,ENSG00000118137,0.967,967,2
3404,4628,ENSG00000110244,ENSG00000120885,0.941,941,2
3404,5566,ENSG00000110244,ENSG00000130203,0.993,993,2
3404,5568,ENSG00000110244,ENSG00000130208,0.89,890,2
3404,5807,ENSG00000110244,ENSG00000131871,0.72,720,2
3404,7325,ENSG00000110244,ENSG00000142192,0.793,793,2
3404,7842,ENSG00000110244,ENSG00000146070,0.72,720,2
3404,9124,ENSG00000110244,ENSG00000158874,0.911,911,2
3404,12007,ENSG00000110244,ENSG00000175336,0.783,783,2
3404,14613,ENSG00000110244,ENSG00000204444,0.856,856,2
3404,14833,ENSG00000110244,ENSG00000213398,0.72,720,2
3404,15117,ENSG00000110244,ENSG00000234906,0.905,905,2
3407,3937,ENSG00000110321,ENSG00000114867,0.969,969,2
3407,6389,ENSG00000110321,ENSG00000135930,0.9,900,2
3407,8346,ENSG00000110321,ENSG00000151247,0.993,993,2
3407,8918,ENSG00000110321,ENSG00000156976,0.997,997,2
3407,9436,ENSG00000110321,ENSG00000161960,0.997,997,2
3407,9718,ENSG00000110321,ENSG00000163412,0.724,724,2
3407,12063,ENSG00000110321,ENSG00000175766,0.944,944,2
3407,13384,ENSG00000110321,ENSG00000185728,0.983,983,2
3407,15232,ENSG00000110321,ENSG00000243056,0.9,900,2
3408,5232,ENSG00000110324,ENSG00000126561,0.755,755,2
3408,6502,ENSG00000110324,ENSG00000136634,0.999,999,2
3408,7376,ENSG00000110324,ENSG00000142677,0.873,873,2
3408,9501,ENSG00000110324,ENSG00000162434,0.999,999,2
3408,10917,ENSG00000110324,ENSG00000168610,0.927,927,2
3408,11885,ENSG00000110324,ENSG00000174564,0.835,835,2
3408,13335,ENSG00000110324,ENSG00000185436,0.82,820,2
3408,15245,ENSG00000110324,ENSG00000243646,0.999,999,2
3410,4002,ENSG00000110330,ENSG00000115317,0.887,887,2
3410,4377,ENSG00000110330,ENSG00000118503,0.716,716,2
3410,5136,ENSG00000110330,ENSG00000125826,0.948,948,2
3410,5234,ENSG00000110330,ENSG00000126581,0.734,734,2
3410,5286,ENSG00000110330,ENSG00000127191,0.999,999,2
3410,5739,ENSG00000110330,ENSG00000131323,0.995,995,2
3410,5772,ENSG00000110330,ENSG00000131508,0.97,970,2
3410,5957,ENSG00000110330,ENSG00000132906,0.879,879,2
3410,6272,ENSG00000110330,ENSG00000135341,0.701,701,2
3410,6495,ENSG00000110330,ENSG00000136560,0.833,833,2
3410,6627,ENSG00000110330,ENSG00000137275,0.997,997,2
3410,7579,ENSG00000110330,ENSG00000143947,0.973,973,2
